country,H,T_rebuild_K,T_rebuild_L,alpha,axfin_p,axfin_r,axhealth,fa,finance_pre,pe,pi,plgp,prepare_scaleup,protection,pv,rating,share1,shew,social_p,social_r,unemp,v,v_s
Cambodia,0.057072802020996516,-0.03808402602048511,-0.0015863295936835442,-0.13458186242057413,0.0406275515450194,0.031373469627837824,0.09063747632451213,-0.0011874089345664807,0.03317151151294162,-0.22527698419411157,0.0,0.09063747632451213,0.06634997743024118,0.0,-0.07246542368591347,0.03317151151294162,1.4925760932345267,0.011989927048206006,0.18859547279337363,0.07365256691654887,-0.09056914622429524,-0.17003147596075796,-0.08363932411195596
Cameroon,0.008810773850231879,-0.02291662033049313,-0.0008791023697884981,-0.08192734269579782,0.03874066410763932,0.005159277183891531,0.04766161798377966,-0.0016893565513986797,0.027881012352209966,-0.13701816283842594,0.0,0.04766161798377966,0.05577124178499093,-2.7755575615628914e-14,-0.06389088738695259,0.027881012352209966,3.0614543825157603,0.005901446489681161,0.23747751828287478,0.01345925007864568,-0.04763180816780288,-0.09252937413817275,-0.10583233641933698
Canada,0.0036745384240921553,-0.047399221048793905,-8.437724352550191e-06,-0.17541064416976004,0.0002467480717527337,0.0006270215197612394,0.0025665514079564744,-0.00988109271538029,0.0116996231205313,-0.189584518405006,0.0032363690101733233,0.0025665514079564744,0.02339945645390973,0.0,-0.032973808923864034,0.0116996231205313,2.6165604459085223,0.0008091167877921634,0.13771588322591954,0.004407163799513558,-0.0025665135301444764,2.7472791869907476,-3.000606126445371
Colombia,-0.004711955531477852,-0.014277374540544452,-0.00027491682269564777,-0.05474866325111405,0.012201804933165139,0.000620130425621479,0.0373167665188856,-0.011970610557326955,0.02367516903972744,-0.12280227922048526,0.011756837877102688,0.0373167665188856,0.04735807414019133,0.0,-0.07306385345093314,0.02367516903972744,5.004609555124051,0.002937549934856065,0.13594918614659446,0.0025803497372134387,-0.03729483379708021,0.17869758657323986,-0.2591678722878299
"Congo, Dem. Rep.",-0.01551719925219075,-0.0286749348439308,-0.0013526005497310756,-0.1144524181503348,0.02016423189971084,0.041803570962728465,0.09595276423945975,-0.005697065761034459,0.028443059436056295,-0.24654389841283209,0.0,0.09595276423945975,0.05688769299494467,5.551115123125783e-14,-0.17358499937880634,0.028443059436056295,1.88774476636272,0.015683306900327043,0.10316223677780956,0.1222596636671347,-0.0958914736908234,-0.10389279135736285,-0.050114652236643575
"Congo, Rep.",0.0034266060059129355,-0.02514899473121668,-0.0006037064503305878,-0.09146779229798896,0.0250834746218509,0.002830980310730702,0.053612719021794986,-0.002447668581512241,0.02876114706426569,-0.1875504799669081,0.0,0.053612719021794986,0.05753067392907929,2.7755575615628914e-14,-0.06636648368191223,0.02876114706426569,3.4407575579866734,0.005130237845957231,0.255599617830643,0.010164179674060358,-0.05357983422232815,0.028794629875067423,-0.23413186578424838
Costa Rica,0.021255678993081784,-0.041445957878194495,-0.00022420891335195314,-0.14561710685750962,0.01034002580538318,0.0008157463111391206,0.031591940358871584,-0.006662941875179573,0.03260292781337437,-0.21133456495631142,0.016091255382155722,0.031591940358871584,0.06521350741361953,-2.7755575615628914e-14,-0.04853062386950269,0.03260292781337437,4.849819295676489,0.003216314788306862,0.2808397512255312,0.0035117228179559756,-0.03158315193185768,0.9806874522608755,-1.2183394292563932
Croatia,0.020003358817799466,-0.03522454230420191,-0.00011627430490657176,-0.14166405494886458,0.002151027673757966,0.0038453160705054223,0.021405840508748053,-0.03992067716612757,0.015578971023166854,-0.1927842976339189,0.019309748528928417,0.021405840508748053,0.03115705597844798,1.1102230246251565e-13,-0.053133819657158465,0.015578971023166854,2.312234548713432,0.004827033383447699,0.13689065768918152,0.025044884556069125,-0.021403387291674125,1.001932132464245,-1.1300944277788383
Czech Republic,0.008023695422465504,-0.03741334285933817,-5.161358129779359e-05,-0.14887020521431316,0.002193485907353576,0.0012149329943755838,0.014963310346338687,-0.03855925101942104,0.016539195664078132,-0.1730222504204848,0.017778105324495197,0.014963310346338687,0.03307822256076731,0.0,-0.07664820437919273,0.016539195664078132,2.06341536814747,0.0035554153281491807,0.12942771129315078,0.014020000742465122,-0.014962131839157955,1.0906139368433987,-1.220200639394431
Denmark,0.0035666728577798956,-0.03642156920075079,-9.389129473902358e-06,-0.1465529719312797,7.402368612519084e-05,0.0010835459503533151,0.002917613626474136,-0.014796878037348637,0.0018802436207443485,-0.18506199239365362,0.0,0.002917613626474136,0.0037600438553275772,1.1102230246251565e-13,-0.03486377188188783,0.0018802436207443485,1.2848118113214513,0.001099195003906317,0.012368607413326682,0.01414803096849715,-0.0029175698916250603,3.1618385187539566,-3.218095748643013
Dominican Republic,0.05098398899799905,-0.0555961539585037,-0.000173605011755118,-0.20183425383579756,0.003980351717003394,0.005287549629751087,0.017802691018864447,-0.0062731128820936455,0.011259279408371015,-0.3227701301358743,0.016502988612054903,0.017802691018864447,0.022517084141360222,1.1102230246251565e-13,-0.09076696411602914,0.011259279408371015,1.5386210997391236,0.004126013953609231,0.058041871475178475,0.01974563529971718,-0.017800977254844863,1.8585444897981085,-2.021928315374566
Ecuador,0.01769464309631097,-0.03278407771595271,-0.0004265320751040136,-0.12813228128311094,0.008804187791422446,0.0136737070805526,0.04574394421047456,-0.04455482894250018,0.013008422691418442,-0.2579942249853473,0.0225431253985664,0.04574394421047456,0.026014916395145082,0.0,-0.1278419886285853,0.013008422691418442,3.121562149325796,0.00751253010905506,0.04089742471941049,0.047716928825547456,-0.045730547051536785,0.41647461209654013,-0.473049837702022
"Egypt, Arab Rep.",0.04658606950511124,-0.04405472363669394,-0.0009530680258607038,-0.1543920172712432,0.02307567300013913,0.020151939360835147,0.07656994109447868,-0.014199689788135794,0.023614385757680934,-0.1281627189491652,0.030315819394693966,0.07656994109447868,0.04723078472776421,0.0,-0.11408473385424167,0.023614385757680934,1.8509542900737308,0.010100797321166421,0.1023325589630808,0.050949015152235155,-0.0765227592900708,0.20936009161653946,-0.32440144881915045
El Salvador,0.012172088265038905,-0.015619038974623578,-0.00022426412482623448,-0.07839418972610535,0.007644104137782826,0.0034805770872115005,0.02734539058724117,-0.03996446490228678,0.03496052117452075,-0.27259346590213784,0.029641960232362763,0.02734539058724117,0.06992344884254598,0.0,-0.13052029312682345,0.03496052117452075,3.595347542542371,0.009880028213560266,0.21421895820716852,0.029126913918542385,-0.027340684611298904,0.47676404841906495,-0.6560208149182789
Estonia,0.015596167275033768,-0.037230237582230874,-7.653513667271739e-05,-0.14273151578159116,0.0034106597510685788,0.0010685095859219729,0.016151970803790494,-0.010394821448711511,0.021384960796899666,-0.209024839977201,0.0,0.016151970803790494,0.042771851151479634,5.551115123125783e-14,-0.07408918608808879,0.021384960796899666,3.3126062931472244,0.0023192387473836007,0.3066351902406561,0.009318776396816109,-0.016150361427880178,1.7300742655044221,-2.094865803419388
Finland,0.0025381100739463314,-0.03570169697353354,-5.5427019085563245e-06,-0.14590713404760702,0.0002753472501670906,0.0002616630881968618,0.0013907830285209144,-0.017121818828680357,0.01424635852276257,-0.15951316082452038,0.0035990430447552235,0.0013907830285209144,0.028493094340720226,0.0,-0.04010298534184997,0.01424635852276257,2.370484167648512,0.0008997163677970654,0.14153016026230425,0.004907744524773605,-0.0013907734949247796,3.498851258378455,-3.8913695873815657
France,0.0048948539282389625,-0.03406655652704593,-2.2286867462639748e-05,-0.13821937120983563,0.0015939348453897217,0.0001177125810158941,0.0070461512780006785,-0.015905015537387435,0.03895097565925765,-0.17452753932645226,0.010778672000111289,0.0070461512780006785,0.07790872540225369,5.551115123125783e-14,-0.05910718144142013,0.03895097565925765,4.307697858016934,0.0021557351519430057,0.3534066766692212,0.003155967003232174,-0.0070458864817601885,2.3716795236357058,-3.0731703576608593
Gabon,-0.0024541573050429477,-0.01821896512080312,-0.000788149114555603,-0.0676264945307925,0.032934732709183345,0.0037466401516528247,0.04202022264926386,-0.00449360455040404,0.026726274226840374,-0.11833672486177838,0.0,0.04202022264926386,0.05346134634515165,2.7755575615628914e-14,-0.07189135279997427,0.026726274226840374,3.50901785305735,0.005606515385864208,0.24958714651604486,0.010657062730845546,-0.041996132811888964,-0.014604875744866908,-0.15481543545081689
Georgia,0.007560944431050931,-0.05808398142059801,-1.2930785553422197e-05,-0.21210634887697255,1.3155232458927912e-06,0.0005913774292487517,0.00128040000607621,-0.012240525743445474,0.003228902961727176,-0.12953318977870776,0.0013532548400196909,0.00128040000607621,0.006457487333355605,0.0,0.008520929417443757,0.003228902961727176,5.980506215989056,0.0006766961030413299,0.8592901749875925,0.007073051570827271,-0.0012803917513459773,3.9975645563073425,-5.013457412372024
Germany,0.0018747130098306641,-0.04220783838781994,-3.4518967129137934e-06,-0.16272731428634835,0.00010441169262520589,0.00022782927211473236,0.0010040804875321996,-0.012875695883818317,0.007611417108921437,-0.17945064502833397,0.0027874256281479326,0.0010040804875321996,0.015222806193704308,-5.551115123125783e-14,-0.03441077328042441,0.007611417108921437,2.0719311337600854,0.000696894261187353,0.09421660226055506,0.004000070466025907,-0.0010040751519668767,3.6808317833320614,-3.91529438046595
Greece,0.019347898851607148,-0.02829725984976328,-0.00025675103093592,-0.1129759009732556,0.01306984152454893,0.00026268037628396357,0.025125825116101286,-0.013556451190444019,0.04593100558919483,-0.21306011752064702,0.02058267385252055,0.025125825116101286,0.0918737620318466,0.0,-0.07344518795499022,0.04593100558919483,4.7562177990033145,0.005144087519115548,0.3906308132521352,0.0034479697590406033,-0.02512154090683616,1.2193624395354652,-1.7210397396392185
Guatemala,0.009943686847452282,-0.024938968366444714,-0.0008566539694554454,-0.08509947891244263,0.03961738322569297,0.0013087241762521629,0.045277758226686116,-0.0015494021163853233,0.029174992482033923,-0.15635302436131648,0.021322188042266488,0.045277758226686116,0.05836276202633717,0.0,-0.042445571121846326,0.029174992482033923,4.396297620987976,0.005324367466780222,0.20974261556441776,0.0041722197796911775,-0.04524519016008144,0.14660708677385892,-0.37755670811798203
Honduras,0.023859559388050844,-0.044490155642396,-0.0013360177555932218,-0.1624480811253659,0.04312080503082738,0.021522387761319095,0.09125974896434519,-0.00935278872238321,0.0298367145293299,-0.6616334689917291,0.013464952961839138,0.09125974896434519,0.059676896580374006,-5.551115123125783e-14,-0.06970627258928719,0.0298367145293299,6.637481119254107,0.006731308681284798,0.17906246569238116,0.06228321500617584,-0.09120899561887441,0.5638220095492974,-0.701298658934979
Hungary,0.006986772070505243,-0.03666879032604431,-2.061416143339656e-05,-0.1492015424193749,2.041400332108978e-05,0.0011737091231700525,0.003530680616259385,-0.046097901217845294,0.0038106693322492724,-0.16733898415166593,0.010902509006094352,0.003530680616259385,0.00762065866050099,0.0,0.003101368874769417,0.0038106693322492724,2.254080540757819,0.002180633282389266,0.12638236650247547,0.014368024168265325,-0.0035306195605433466,1.6564543246960772,-1.80088869356404
Ireland,0.00520398059278282,-0.0451485163810994,-1.2361227652579743e-05,-0.16939410740041128,4.312764922964618e-05,0.001125513207633766,0.0025705834162947916,-0.012015246091956477,0.000932272967879566,-0.2014756143593477,0.0,0.0025705834162947916,0.001864445669963466,5.551115123125783e-14,-0.025716599528213813,0.000932272967879566,1.5096831701054136,0.0007428887834337594,0.006407849943490529,0.010503957193264135,-0.002570546248192862,3.41235730447631,-3.4350903604725147
Italy,0.010705264022803362,-0.026642059348214175,-6.746295105886091e-05,-0.11104468120953781,0.003332830310343038,0.0001279522930941468,0.013597981604551723,-0.014723648675663004,0.039921703371970096,-0.22931345426913108,0.014974094997899368,0.013597981604551723,0.07985146157446499,0.0,-0.06892568487332218,0.039921703371970096,4.740947859287192,0.0029944715051466453,0.33929008154587326,0.003133939434407651,-0.01359684001667194,1.9151038805803045,-2.413403621531418
Jamaica,0.02255651667149028,-0.037275070525671916,-0.0003608955985168194,-0.13511357668324897,0.017487923864772936,0.005707041566771487,0.03869852283219788,-0.00986455431392641,0.028109198744102892,-0.22447984950124678,0.0214149015681786,0.03869852283219788,0.056222781126741284,5.551115123125783e-14,-0.08606516460671343,0.028109198744102892,3.4823535277361537,0.0053520936239837,0.21092934682401254,0.016441065876809935,-0.038686433895429584,0.4293285204237385,-0.568154848371194
Jordan,0.008062621313642548,-0.017428135504482523,-0.00019081554622490948,-0.07672208689665783,0.006390375153764172,0.002626439033204253,0.03227793242235877,-0.0637340873667902,0.020329718740857983,-0.13568445089448544,0.02171755404567488,0.03227793242235877,0.040659745052018526,0.0,-0.158881642969122,0.020329718740857983,3.7210123695871897,0.007238466101233687,0.14696104378905672,0.020011577579082118,-0.03226952408499906,0.26071345389364065,-0.36333306364658147
Kenya,0.006610344796986745,-0.031577136633570424,-0.0010672484129503612,-0.11147825699464597,0.03466229385809538,0.024983381600257593,0.058706280399944966,-0.009901137463658172,0.019114391809460507,-0.16383596497882014,0.032086927468838455,0.058706280399944966,0.03823122440405058,2.7755575615628914e-14,-0.14951856113529227,0.019114391809460507,2.9574919140242515,0.008013941908580069,0.08808372720131574,0.04040018172873916,-0.05867084734925698,0.08648431709903925,-0.15532931685946494
Kyrgyz Republic,0.031376435441377026,-0.06177356660336253,-0.0001304213056441128,-0.21519484879595208,0.004333847783255518,0.0015761924659352111,0.019881165507329435,-0.01053641573500741,0.019842735198227768,-0.13182787330007217,0.00803774207741581,0.019881165507329435,0.039686790259285676,-5.551115123125783e-14,-0.03418090709195187,0.019842735198227768,3.427889578963894,0.00267921537439042,0.4198999674501769,0.011675549788536799,-0.019878661185690483,1.5222981004390235,-1.9617305525694295
Lao PDR,0.06873512454796948,-0.027973985341767094,-0.0006492032577631868,-0.11042919265896733,0.02495059466045557,0.010017586323851635,0.03786719446530196,-0.002066713431503331,0.026701185203370503,-0.2276006749590831,0.0,0.03786719446530196,0.05340530528508136,0.0,-0.15071798931870495,0.026701185203370503,2.5332302792721584,0.009129575925193034,0.19435312818705253,0.030638404592997492,-0.03785709927200953,-0.04328525103775016,-0.3069741633126566
Latvia,0.033648695407229035,-0.03214337753165708,-0.00013595198233851136,-0.12796149174404414,0.004007176820308711,0.0029387838722527704,0.015695642860524828,-0.011567143484769726,0.020094544802062853,-0.22670122922840985,0.0,0.015695642860524828,0.040190347253887815,-5.551115123125783e-14,-0.06175484404863374,0.020094544802062853,3.721796408753364,0.003412907796485065,0.3479170981678936,0.017246017502359212,-0.01569415017443898,1.6345503769824576,-2.0050639474579746
Liberia,-0.025306179051054478,-0.048903228702268375,-0.0019970797619506264,-0.17222552061296748,0.019631450103085868,0.08922820861317904,0.13169125532513926,-0.007662156300269896,0.02249505458506995,-0.20197322795351136,0.0,0.13169125532513926,0.04499209373270974,0.0,-0.10617005443885885,0.02249505458506995,0.43270693924862824,0.01234414638312531,0.04156787202425072,0.16046167607164374,-0.1315750568874341,-0.015336635535712073,-0.08775071422806313
Lithuania,0.025393371243853657,-0.04644167780343267,-8.044410215735098e-05,-0.1740637971278658,0.001509398514953908,0.003110437260867016,0.011846706372276028,-0.012893035745586978,0.01510647175223534,-0.16348398973103917,0.0,0.011846706372276028,0.030213364275333277,0.0,-0.019424768538001125,0.01510647175223534,3.8936883675241285,0.0023453033329290385,0.5215126373492862,0.01749440151233017,-0.011845935067311686,2.1103330458985825,-2.626775054861419
Madagascar,0.08603148623198553,-0.03256366650888909,-0.0013998435810513854,-0.12356440038013838,0.035770912797772336,0.028076546139177427,0.05817717415207424,-0.010596633178039383,0.03726135945691933,-0.27275551187355696,0.06235891009953587,0.05817717415207424,0.07452793295081861,0.0,-0.10955697300191192,0.03726135945691933,2.1765777156887434,0.015579606828186598,0.1761992898297593,0.07894700392652165,-0.05815414234860983,0.1762823178612094,-0.4021161181709809
Malawi,0.029047853916941424,-0.0267329033067365,-0.0007846488112583927,-0.10492293158020916,0.02493544154447136,0.013059714008667456,0.05203032538558805,-0.011717351985573998,0.034114691358666516,-0.25630138481763654,0.04236872625978938,0.05203032538558805,0.06823471040012796,5.551115123125783e-14,-0.12573541033211733,0.034114691358666516,3.219704341510199,0.010586796831246748,0.1764540203179621,0.037665383316565215,-0.05200996046711426,0.1678869122850868,-0.3257268330630336
Malaysia,0.012348359349378946,-0.029525389028617344,-6.683432274279255e-05,-0.11616434467165426,0.0035205641302771262,0.0006372949558630658,0.013218856170338356,-0.008082988463997687,0.025438495249829884,-0.2695028893072715,0.012961159629787389,0.013218856170338356,0.050880065866787394,0.0,-0.10187472550471366,0.025438495249829884,4.02638886815293,0.0025919674871976994,0.14155867386722587,0.004193687313580607,-0.013217642247209671,1.4905734634164114,-1.6716227896027558
Mali,0.056203856809516894,-0.041669405982103225,-0.0013562294509938955,-0.14225741808290837,0.053252302536693774,0.009861731308707933,0.06286584752704383,-0.0013636853345710964,0.037481237685127455,-0.2769828567883992,0.030289881359529813,0.06286584752704383,0.07497371981057821,0.0,-0.05028170986931535,0.037481237685127455,1.9155641861640649,0.010091327033306952,0.21872294841082662,0.028181111072417275,-0.06282788489853086,0.050882362886028876,-0.4056969038626901
Mexico,0.030456814230250817,-0.04357510232516626,-0.0002124108918755141,-0.1587804716238761,0.004670967453657138,0.0055561476994814285,0.028830560138304318,-0.023468019849204325,0.01443311654086843,-0.23339620893747526,0.016544767730164445,0.028830560138304318,0.028865504327069136,0.0,-0.06221053147675848,0.01443311654086843,3.1428422630350727,0.004135182782749602,0.11614901482659423,0.022895274950196498,-0.028824950636829882,0.7879073649914026,-0.863875291117866
Moldova,0.04342245934652045,-0.04505972013119086,-0.0003157427149735881,-0.17623649618797588,0.0032191514227619678,0.011675493440055362,0.04291927537264373,-0.038317287767208885,0.014538874894054477,-0.2407526940226834,0.022262708476938897,0.04291927537264373,0.029076023591256828,0.0,-0.04189521420389086,0.014538874894054477,0.27769073132732913,0.007419933612196061,0.0847783745027142,0.06653021209629406,-0.04291070365558536,0.9610060724410951,-1.072530720733822
Mongolia,0.021406555126446403,-0.02766611654841933,-0.000113088789777116,-0.1147653418359651,0.004901870607532111,0.001121889450894642,0.015400615723915045,-0.01190603562234438,0.030747484344673115,-0.2275516516706544,0.007258001420207272,0.015400615723915045,0.0614988599954569,-5.551115123125783e-14,-0.08839079817918316,0.030747484344673115,3.498347049122663,0.003628908110842044,0.25379958325105756,0.008574173270714525,-0.015399182143049917,1.579054202577146,-1.9664510849157768
Nepal,0.10482901241393172,-0.04350611001835425,-0.0009362838038762256,-0.1681290288956805,0.017786394000074424,0.029145372806460568,0.04333765348063512,-0.028392130935306348,0.025277489344499582,-0.3243139801773487,0.03994066341622693,0.04333765348063512,0.05055387805091849,-1.1102230246251565e-13,-0.0674636689069752,0.025277489344499582,0.30127044537897607,0.013310233341279343,0.11203785442748249,0.11429180197114475,-0.043328428451228085,0.7893826960230221,-0.9871603286241704
Netherlands,0.0012145246391370712,-0.0389978149124004,-2.252977970851333e-06,-0.15314094282864454,6.183880030263822e-05,0.00018863057482665369,0.0009084311804463674,-0.012270290507099268,0.0008989551786298122,-0.1976413300211477,0.007660459436065192,0.0009084311804463674,0.0017976213812498365,0.0,-0.061951665026260816,0.0008989551786298122,1.3871640218133807,0.0015321498036957593,0.0036069060907473194,0.0032580974739793156,-0.0009084267981185334,3.6380034600266287,-3.677193588614125
Niger,0.055463223729623756,-0.029600912371974264,-0.0009672581989250695,-0.11861737192064847,0.03703769305318794,0.00677541941951354,0.044662224421399,-0.006189774537368464,0.05225329731739503,-0.33779874809913846,0.03703042283437208,0.044662224421399,0.10451891597862417,5.551115123125783e-14,-0.06628370946021311,0.05225329731739503,2.498122671213354,0.012339820192663886,0.3035609376789705,0.026223690007820544,-0.044649859799905656,0.404586882255642,-0.9129891237120713
Nigeria,0.025448959104112934,-0.04002872397129709,-0.0012136116307182032,-0.13368532545476874,0.03246804591069963,0.0377142810216724,0.05836328353683862,-0.007633077524243914,0.019067729354699248,-0.12747615511238264,0.0345925552438231,0.05836328353683862,0.03813808274130692,-2.7755575615628914e-14,-0.11631306425757826,0.019067729354699248,1.8845676316856241,0.008638574753416783,0.051980862519590554,0.04808860955254901,-0.058322787833270384,0.09909592506146536,-0.16032275674210394
Pakistan,0.08185276417987941,-0.041202608400014995,-0.0014218666427590065,-0.14961281410708072,0.027112695485720373,0.03793270380531011,0.06800294607889334,-0.01968297485688275,0.03066997579698194,-0.14914057449300078,0.04364679800988869,0.06800294607889334,0.061341658158908796,0.0,-0.10922791699902179,0.03066997579698194,1.2488173104471256,0.014542109300741402,0.09153180032350772,0.09675382614904304,-0.0679718850691291,0.2553062439702436,-0.39832194101063756
Panama,0.004005779804666654,-0.046678020191565084,-0.0004889069789570932,-0.1619710367593008,0.014556858195957645,0.010498979233275474,0.07820444808837035,-0.01836882937297779,0.010074050270925117,-0.22794038833218178,0.012283003242963275,0.07820444808837035,0.020147643462281595,-2.7755575615628914e-14,-0.1301151665951128,0.010074050270925117,3.8925565762684964,0.004092462200122604,0.033611392204452306,0.02989284409488091,-0.07815302121810808,0.3017563601873663,-0.33264315384781695
Paraguay,0.022078580022510952,-0.03324697082962569,-0.0006463654478316982,-0.12114822632625089,0.02320334946614988,0.0075512077463424365,0.05252016554133099,-0.011815889725846906,0.026464848381896333,-0.24309084271806336,0.025838644774400787,0.05252016554133099,0.05293375975878867,0.0,-0.10177751062392937,0.026464848381896333,4.170376550881177,0.006455432958185625,0.17052409113724187,0.023496856707244662,-0.05249665376860779,0.3711778993919501,-0.4806090383118744
Peru,0.04587948552775556,-0.040061115832767946,-0.0006083132215728426,-0.1548151822912125,0.015933982445204276,0.013562252109189377,0.05067912610362546,-0.02035445526465951,0.030061659699043286,-0.44874237073599943,0.026446833441717832,0.05067912610362546,0.060124245845671886,0.0,-0.0851762863375849,0.030061659699043286,2.690708173165135,0.008813479680014336,0.14635265531415254,0.04674780707242254,-0.0506651951363013,0.7555221193521477,-0.9062199353623845
Philippines,0.046723587570352,-0.042379196850961254,-0.0001249043053430654,-0.16330271722464484,0.00278408234899441,0.0037857835267218753,0.007687514962884112,-0.009644283304355294,0.0057615890574069795,-0.26647227905424176,0.010099468600699435,0.007687514962884112,0.011521092594946047,-1.1102230246251565e-13,-0.11661126605716499,0.0057615890574069795,1.6328940312989593,0.0033669264964952816,0.02158490056103357,0.017689385293118143,-0.007687204195416797,2.700581693389159,-2.8361547883473115
Poland,0.010041480118738733,-0.054239351309826045,-2.7417099202065032e-05,-0.19431200654551617,0.0012495876921536642,0.0002132207633231964,0.005299838370220744,-0.007553541793048346,0.01812605724310634,-0.1591447895464837,0.005467349095455987,0.005299838370220744,0.03625354232311695,-1.1102230246251565e-13,-0.048583658457945766,0.01812605724310634,2.9009146944627973,0.0010937290452206483,0.2381752967093309,0.002970649394917757,-0.005299669010361274,2.8976082017893035,-3.3912505422151185
Romania,0.01995921000386147,-0.04096957648824784,-0.00011418980128130585,-0.1586544127486489,0.0019413146517544,0.0037158638773737707,0.02159465310014319,-0.042736154117539726,0.010600926005632783,-0.17368613628865326,0.016160353275174177,0.02159465310014319,0.021200691799783122,-5.551115123125783e-14,-0.05161391292113349,0.010600926005632783,1.7592622443532435,0.004039705510161529,0.09178245545926611,0.02750580229388122,-0.021592150460325588,0.9633412671168906,-1.049583515685959
Rwanda,0.06884026959996792,-0.06032144371770354,-0.0022952625432504092,-0.20427374445719515,0.01015091179995542,0.1158489767879578,0.11433163788132639,-0.011583600871500899,0.03258556122082146,-0.22078647219631042,0.07294012526637417,0.11433163788132639,0.06517497389535443,0.0,-0.037661209009665075,0.03258556122082146,-0.1893562461198206,0.01821591795392319,0.015231154903150301,0.18011278242857642,-0.11424196994525015,0.09484218918731635,-0.22150648806995576
Senegal,0.05869235148692198,-0.034230558362879915,-0.000982760202439259,-0.13839983579294612,0.012848856365765826,0.03331180867310879,0.05223161689449363,-0.05346733071959209,0.023607133861736074,-0.26435929855300744,0.05595305525379901,0.05223161689449363,0.047211473818642435,0.0,-0.12219253448886302,0.023607133861736074,1.18166955339577,0.013980946331426658,0.04014170011717999,0.11287250785729785,-0.05221743835337467,0.4386329849309645,-0.5345764253517071
Serbia,0.03495694684801931,-0.03179936399488881,-0.00035203818693485545,-0.1295867446406418,0.008355599190323915,0.007982315192112122,0.03772037466159839,-0.038952471368314256,0.022914538388374428,-0.1985847857035039,0.016061604292738618,0.03772037466159839,0.04582898356114695,5.551115123125783e-14,-0.09382731098739328,0.022914538388374428,2.2429766085684255,0.008030209573850478,0.1628422794203721,0.042345569652546544,-0.037712378060827945,0.6981193387273765,-0.8541884884007422
Sierra Leone,0.03014220676114676,-0.03372875882534654,-0.0015077564972376667,-0.12110059841632936,0.034630575614147396,0.04431531715251569,0.06399268774612277,-0.01555443199635631,0.023523135984859778,-0.13713373727089473,0.051273266174933774,0.06399268774612277,0.047048465416088536,5.551115123125783e-14,-0.1530256975630917,0.023523135984859778,1.8050943564797695,0.012806070002369108,0.07021805538307002,0.0739618343924553,-0.06395795621824685,0.09089491216091039,-0.18165193305139105
Slovak Republic,0.016472210228324347,-0.04214039540434422,-0.00023363276030474722,-0.15864049824843018,0.00829863421603072,0.008071690072775084,0.03800681661686456,-0.028901974206574366,0.016638988196315818,-0.18474944602420162,0.0,0.03800681661686456,0.0332781866653753,-5.551115123125783e-14,-0.09298275497482411,0.016638988196315818,2.057197501591279,0.005829257411549271,0.17403737720972368,0.03474477790310626,-0.037998152487561665,0.6061239055611956,-0.735098687303315
Slovenia,0.01347913597687933,-0.035715120017321134,-7.860081652211193e-05,-0.14530815411878395,0.0016364378043753902,0.0034512883466120137,0.020275728218555056,-0.0364162479079555,0.01400401643802951,-0.15348085921379484,0.026021273244858367,0.020275728218555056,0.028007632841442476,0.0,-0.04196641271142498,0.01400401643802951,2.126082292089826,0.005203894508754026,0.19362103866876756,0.02922621024503691,-0.020273642275803194,0.973537612288633,-1.1364142317645265
South Africa,-0.010892237503196123,-0.03514545331251284,-0.0009092161372958873,-0.12595460786615775,0.01979356940376431,0.03309022551237217,0.07340024472776707,-0.019866820937991525,0.011507642219354963,-0.2298922751824417,0.0,0.07340024472776707,0.0230157205796111,0.0,-0.06126392164532146,0.011507642219354963,6.763870809803368,0.005385127941293089,0.10680923547054522,0.06250020188008909,-0.07335338579556039,0.27418115964814027,-0.3240517422727074
Spain,0.012273150830355295,-0.026499859449302665,-3.061597431130991e-05,-0.11484021175134362,0.0007535613167908295,0.0014009018194371947,0.0033791214379963463,-0.014907920926399143,0.0019032435142340987,-0.2671009952161518,0.0,0.0033791214379963463,0.003806005811235469,5.551115123125783e-14,-0.11206932672253034,0.0019032435142340987,2.542345773967669,0.001599117563200192,0.01138739413264478,0.015079771738757408,-0.003379059527852668,3.267927240281465,-3.3435233978387213
Sri Lanka,0.015362139772490124,-0.04482742898781478,-0.00044735326887312965,-0.16568212458861753,0.008893760816919283,0.01954845155588414,0.06385280864223963,-0.027865864856813083,0.01371363813684745,-0.18658166955609623,0.03456576423443991,0.06385280864223963,0.027425343590292695,5.551115123125783e-14,-0.1304200460200966,0.01371363813684745,1.4146799765542006,0.008638135955529869,0.03358338962494711,0.05157392168786412,-0.06382782579394952,0.2878187625142692,-0.3494580634411659
Sweden,0.002466219105878853,-0.05132870654633859,-4.64083393936221e-06,-0.1879338087829585,0.00013250683639220995,0.00047032905370336664,0.0010117103071416444,-0.009280010436429897,0.000956505362692539,-0.16333504391208287,0.002092393429686812,0.0010117103071416444,0.0019124783984247884,0.0,-0.04959855443048555,0.000956505362692539,1.0810899481585312,0.0005230722055493686,0.0036480952165240943,0.0038949644839969544,-0.0010117045561308657,3.4746648632702493,-3.4838707938307234
