country,H,T_rebuild_K,T_rebuild_L,alpha,axfin_p,axfin_r,axhealth,fa,finance_pre,pe,pi,plgp,prepare_scaleup,protection,pv,rating,resilience,share1,shew,social_p,social_r,unemp,v,v_s,v_shew
Nigeria,-0.0006304820383681506,0.0009920729325601715,3.0071237367389203e-05,0.0033151078843770415,-0.0008043419440183219,-0.0009342795605033968,-0.0014456308374422716,0.22135625288513539,-0.00047240899313759355,0.0015123506530720712,-0.00878962181910612,-0.0014456308374422716,-0.0009447758358817684,-0.0011830454999554527,0.0028840149926129266,-0.00047240899313759355,-0.02477334010893635,-0.03957040196137917,-0.002197507716422513,-0.0012875901642984966,-0.0011912048173733439,0.0014456308374422716,0.011386445190304274,0.003976289303701808,0.013555291893219254
Pakistan,-0.0028636598175691558,0.0014420899006745147,4.975863275406833e-05,0.00523835176441563,-0.0009487256304521741,-0.0013272903908942424,-0.002379227702272238,0.26576749872172545,-0.0010731889198631328,0.003161497069347277,-0.015728035129784074,-0.002379227702272238,-0.0021462164009698054,-0.002892383288785258,0.0038238474984950144,-0.0010731889198631328,-0.034991933242190756,-0.03174778988418274,-0.0052429522566146275,-0.003202181620308095,-0.0033848114910084437,0.002379227702272238,0.03293574499693176,0.013958004872643634,0.03742698295105799
Panama,-2.1662701771285597e-05,0.000252482097473335,2.643991149934785e-06,0.0008765289623803227,-7.871797658696479e-05,-5.677547304104753e-05,-0.00042278683655915493,0.13841065130007058,-5.447767628848077e-05,0.0006792903881297323,-0.0018191972879502086,-0.00042278683655915493,-0.00010894826371794786,-0.00017925458452349233,0.0007040420363839481,-5.447767628848077e-05,-0.005407621309990113,-0.020002666828734025,-0.0006064098665120414,-0.00018174311231921453,-0.00016163875244464172,0.00042278683655937177,0.0026498148607341943,0.0018014394183279558,0.0030111532508343393
Paraguay,-9.700131082981782e-05,0.00014610362739303842,2.8400545146970574e-06,0.0005325848410862866,-0.00010194244912760039,-3.3177967902761965e-05,-0.00023071519050961442,0.0749898355360528,-0.00011627002170690875,0.0007527911140227297,-0.0020761676799404064,-0.00023071519050961442,-0.0002325316534959338,-0.00010237472513317282,0.0004473914480963674,-0.00011627002170690875,-0.004393436787060366,-0.01510794775859913,-0.0005190662378867436,-0.0007487165572461155,-0.00010323182546029958,0.00023071519050961442,0.004783206630416944,0.0021160706365629285,0.0056942936076391695
Peru,-6.709580674965718e-05,5.860047425001319e-05,8.897312847415406e-07,0.000226530597057374,-2.330432086650354e-05,-1.9835663139897326e-05,-7.411400857230358e-05,0.015684012109402855,-4.396513669628361e-05,0.0005135853558060899,-0.0007738456011418702,-7.411400857230358e-05,-8.792445842144975e-05,-1.1583400769490416e-05,0.00012460915504216435,-4.396513669628361e-05,-0.001462554696959488,-0.003935962812574509,-0.0002579577549845138,-0.00021397306402301357,-6.836551033151481e-05,7.4114008572412e-05,0.0024748807249437435,0.0013287199898089682,0.002812364460163371
Philippines,-0.00021081599067005255,0.00019125898091383424,5.636354106965807e-07,0.0007372260095400793,-1.2563181002673077e-05,-1.7083315955639458e-05,-3.4689489987558414e-05,0.06368271688568886,-2.5998986536790794e-05,0.0006244711734854948,-0.0023857924703136937,-3.4689489987558414e-05,-5.198777494890179e-05,-0.000412450495283637,0.0005263739774818369,-2.5998986536790794e-05,-0.004512503377355488,-0.007651301775215289,-0.0007952802064631163,-9.739712196260228e-05,-7.982028262356125e-05,3.4689489987558414e-05,0.015689064174044486,0.012894409112197951,0.017828482015959667
Poland,-1.6293651763164938e-06,8.802770015457837e-06,4.448928069477817e-09,3.154917281801328e-05,-2.027677806543571e-07,-3.45989611811562e-08,-8.599823355675174e-07,0.0018628545801290975,-2.9411248427072554e-06,2.4239980109994313e-05,-0.00013544145132145252,-8.599823355675174e-07,-5.882159910784452e-06,-5.382206421199859e-07,7.884745451755277e-06,-2.9411248427072554e-06,-0.0001622677479360307,-0.0002589852632306174,-2.7088689511008276e-05,-3.862058238948804e-05,-4.820380860421324e-07,8.599823355742936e-07,0.00034911997755496975,0.0005559770781233495,0.0004363999719437111
Romania,-7.323350530966284e-05,0.00015034845277962783,4.1900305208959765e-07,0.0005824073436016142,-7.123335603450784e-06,-1.3634687905409934e-05,-7.923385753408341e-05,0.03727369341060627,-3.889745473829344e-05,0.00037824723950088783,-0.0026635616045963487,-7.923385753408341e-05,-7.778843965624768e-05,-5.468977237787012e-05,0.0001894160085930737,-3.889745473829344e-05,-0.0036693359301714955,-0.004425208948373753,-0.0006659106560878182,-0.00033669948296122243,-0.00010092110487081897,7.923385753451709e-05,0.0025179017979182986,0.0038621732199779508,0.0029975021403789003
Rwanda,-0.0029451412248849423,0.002581831125775605,9.822045997191775e-05,0.008747487820951957,-0.0004343662713419266,-0.004955479792671802,-0.004890600561207117,0.6379764401138223,-0.0013942569056964171,0.005459053547422765,-0.026860627635568596,-0.004890600561207117,-0.0027883667218543684,-0.01132305937764748,0.0016118201348527122,-0.0013942569056964171,-0.042790862525653534,-0.012938657816900442,-0.0067156003692517285,-0.0006517428907965722,-0.007702687719069248,0.004890600561205383,0.03710392317047423,0.009485996418397494,0.04417133710770703
Senegal,-0.001344049356455032,0.0007840659315260651,2.250860749175576e-05,0.0031709675176131574,-0.0002942726685054714,-0.0007628876220258651,-0.001196119222550418,0.602933410890719,-0.0005406504539531148,0.0031343940255258718,-0.01806260461326148,-0.001196119222550418,-0.0010811705916120157,-0.0034073670162598074,0.002799513650892163,-0.0005406504539531148,-0.022902635077276152,-0.031971581380395644,-0.004515976190850451,-0.0009192854957106728,-0.0025844059626436294,0.0011961192225556222,0.01846889859720771,0.012260654012963626,0.021986784044294702
Serbia,-0.0005828853006937043,0.000530334072758494,5.870599908974761e-06,0.0021617778874650356,-0.0001393348254569854,-0.0001331102217330335,-0.0006289588523342507,0.10897185917919504,-0.00038209857731053704,0.002380352260904217,-0.005426757845987569,-0.0006289588523342507,-0.0007641463879819177,-0.0005799074549095104,0.0015650783931567963,-0.00038209857731053704,-0.016675623409310985,-0.024939783006080844,-0.0027134302916136457,-0.002714317952174153,-0.0007060713190527174,0.0006289588523351181,0.019004537711346352,0.014278741525654629,0.02065710620798507
Sierra Leone,-0.0042765947087450296,0.004786753960456247,0.0002139501404929689,0.017192858424386337,-0.004913313666456143,-0.006287106236513296,-0.00907801795480001,1.3016461012880232,-0.0033375706253654935,0.008464071975182452,-0.0709617721537728,-0.00907801795480001,-0.006674786276077149,-0.036710580173758556,0.02172826393703753,-0.0033375706253654935,-0.14187790931343744,-0.1842119278312182,-0.017741600709129945,-0.009960887058062251,-0.01049179980811693,0.009078017954793072,0.09792149051762039,0.025796065490336917,0.1165732029971661
Slovak Republic,-6.763538524948501e-05,0.00017306014270571622,9.593511365087876e-07,0.000651724924779877,-3.4075274389687785e-05,-3.314343470181037e-05,-0.0001560470401706579,0.018668037677002907,-6.832014637033791e-05,0.0005578884103151372,0.0,-0.0001560470401706579,-0.0001366343367989898,-2.7377507433399423e-05,0.0003819153450558641,-6.832014637033791e-05,-0.004106130418890322,-0.005581011188021592,-0.0005714873937984893,-0.0007142650743667198,-0.00014265527299218463,0.00015604704017044106,0.004567232334187939,0.003025156811947141,0.004567232334187934
Slovenia,-5.464473734183989e-05,0.0001448080187680962,3.1866053784405934e-07,0.0005893201269189553,-6.634357061982565e-06,-1.399196090392206e-05,-8.219686627826059e-05,0.029356645815622247,-5.677253959112359e-05,0.0004979701363160265,-0.004099857721062607,-8.219686627826059e-05,-0.00011353942343684392,-5.649918937713182e-05,0.00017015677046842634,-5.677253959112359e-05,-0.004054145561929757,-0.004902518716714968,-0.0008200133936732239,-0.0007845856935416104,-0.00011847901678339358,8.219686627847743e-05,0.00472070847276824,0.004620530556372158,0.005900885590960336
South Africa,1.167592913342173e-05,3.76781297132308e-05,9.745914929574183e-07,0.00013508462587104655,-2.1214874915175333e-05,-3.5464264573137946e-05,-7.865250820890445e-05,0.028351691098257317,-1.2334409598617306e-05,0.00013648312668001952,0.0,-7.865250820890445e-05,-2.466805140640153e-05,-4.926407732111244e-06,6.568623227705102e-05,-1.2334409598617306e-05,-0.0010718064277553052,-0.006860869048375199,-0.00010429999295675672,-0.00011443549743201352,-6.69756723997066e-05,7.865250820890445e-05,0.000589511396002372,0.00034784115718946304,0.0005895113960023714
Spain,-5.982613531446213e-06,1.2918857246989324e-05,1.4924419528992636e-08,5.599877714201787e-05,-3.6733899749048435e-07,-6.828972711207977e-07,-1.6472106762355915e-06,0.008054596085081862,-9.277723921150699e-07,6.281310192723303e-05,0.0,-1.6472106762355915e-06,-1.855300635345003e-06,-3.6617035984289406e-06,5.464721806723604e-05,-9.277723921150699e-07,-0.00048747061361225475,-0.0011496123229844026,-7.270385598591445e-05,-5.5508599832224375e-06,-7.3506600947671925e-06,1.6472106762355915e-06,0.0016596407772240794,0.0016447815834324414,0.0016596407772240778
Sri Lanka,-0.0005146620852113787,0.001502084675553475,1.4987946059599744e-05,0.005553760650648526,-0.0002979644957139954,-0.0006549034124465197,-0.0021388775919509856,0.35159550058215355,-0.00045943633912581827,0.0028951711506866595,-0.021977137259786284,-0.0021388775919509856,-0.0009187693190467611,-0.0034043069142043747,0.00437128270924618,-0.00045943633912581827,-0.03350264324032132,-0.041411332780344826,-0.0054946101857664825,-0.0011250471889101554,-0.0017276367091714762,0.002138877591949251,0.026372787846420248,0.011720641568908896,0.03139617600764288
Sweden,-9.108942532274743e-07,1.8961044718454915e-05,1.7140968006958135e-09,6.945021279906394e-05,-4.8941518128757175e-08,-1.7371629037598452e-07,-3.7367518080462167e-07,0.0077268388913428665,-3.532852905347144e-07,2.557434599211256e-05,-0.00025119838515722773,-3.7367518080462167e-07,-7.063720690455525e-07,-4.903740736687595e-06,1.8321830027212722e-05,-3.532852905347144e-07,-0.0003693508913298185,-0.00033708766943249817,-6.27998634943408e-05,-1.3474139125952377e-06,-1.4385933983776175e-06,3.736751807775166e-07,0.0007595066037070883,0.0012994896973854138,0.0009041745282227237
Syrian Arab Republic,-0.0006347834069376362,0.0006980408131258137,1.3432698581054836e-05,0.0026971696016481195,-0.0003475769744607643,-0.00028985945924129425,-0.001302286849334984,0.23054343870364605,-0.0005938913617935249,0.0030958767905592613,-0.009317213361097892,-0.001302286849334984,-0.0011877091084470243,-0.0014087732912500955,0.002800553504309078,-0.0005938913617935249,-0.020721283106269948,-0.03294620892432994,-0.003105888980291932,-0.0028581420714705874,-0.0009936706812548046,0.001302286849334984,0.02607362688252738,0.008319905607089874,0.029629121457416814
Tanzania,-0.0015258342937508884,0.000983898809539356,2.815571177681303e-05,0.0035263346624229974,-0.0007653000555080114,-0.0006460071347311538,-0.0016067920851929249,0.6511272191079519,-0.0007968120281824989,0.004395711608654734,-0.009692841906276846,-0.0016067920851929249,-0.0015935427761333207,-0.00658187617161906,0.002325923783655544,-0.0007968120281824989,-0.023577470051453987,-0.033400143334324714,-0.0032311047205432417,-0.0036570881247373344,-0.0014258851663397423,0.0016067920851929249,0.0354774187993883,0.00867624405165475,0.0403152486356689
Thailand,-6.117790852383509e-05,0.0005301349831638574,8.959729598870259e-07,0.002108828514170262,-5.920099568120646e-05,-3.733143040356157e-06,-0.0003132775630793408,0.06285993670760229,-0.0005716252465806301,0.003423006458226109,-0.007460995248697623,-0.0003132775630793408,-0.0011432176669837202,-0.00047310919849136157,0.001488462882288065,-0.0005716252465806301,-0.016708861573952856,-0.03736756209934359,-0.0024870603569432034,-0.004003601363116241,-7.115634371133994e-05,0.0003132775630810755,0.02286735015101949,0.023850701853231522,0.025985625171613295
Turkey,-9.798208849907519e-05,0.00015711358170575947,1.0652006711582562e-06,0.0005632929992393197,-3.350301488861708e-05,-1.6126626927077947e-05,-0.00016026657861305076,0.0670946593769701,-8.62050262059183e-05,0.000548970662999043,-0.0013763985818565205,-0.00016026657861305076,-0.00017240179924231294,-0.00010717715150034175,0.0002932442061252165,-8.62050262059183e-05,-0.0035313017425421633,-0.007618249916572172,-0.00045881095017327993,-0.0005430917588760895,-6.511567804325536e-05,0.00016026657861283392,0.00370431255653815,0.0027137148945707325,0.004209446086975077
Uganda,-0.0008243855398716929,0.00042939825196236514,1.783926383090023e-05,0.0014819379828912363,-0.0006263426421508622,-0.0002961997315441278,-0.0006732901622389341,0.8650958626669281,-0.00035107862878403645,0.0014305126304590965,0.0,-0.0006732901622389341,-0.0007021367027753959,-0.0031838057977877886,0.0009879615890367316,-0.00035107862878403645,-0.014712176929338435,-0.028407398592768425,-0.0010835912918876617,-0.004176348243489433,-0.0005987485515957999,0.0006732901622385004,0.016549826180868327,0.003897930726499011,0.016549826180868314
Ukraine,-0.0003615138901283052,0.0004803753399385685,5.7392724132215855e-06,0.001899697249394157,-9.502579044213394e-05,-0.00017961157473996014,-0.0008498109176522869,0.24180910947170162,-0.00024607440786330453,0.001531607077871408,0.0,-0.0008498109176522869,-0.0004921206234473688,-0.0010185129342438898,0.0009552844666164614,-0.00024607440786330453,-0.01319477831720491,-0.013980335404012098,-0.0020158061246559195,-0.002494354357448353,-0.0009870582388599516,0.000849810917654889,0.01740661504016569,0.007897124557691183,0.017406615040165677
United Kingdom,-1.2182157753127523e-07,5.222450023344529e-06,2.0181127819221545e-10,1.9702165194187507e-05,-1.9301034159596372e-09,-1.5798087447602138e-08,-7.393842658899759e-08,0.002128443736171597,-7.29616951030505e-08,1.3967425240470207e-05,-0.00010579490261175117,-7.393842658899759e-08,-1.4590034609878854e-07,-3.741877158534748e-07,4.584256698870353e-06,-7.29616951030505e-08,-0.0001235544301501062,-0.00024440749099522433,-2.1159074761432104e-05,-4.0536159229487756e-07,-3.577548649238613e-07,7.393842659577385e-08,0.00018661120441751654,0.0004743047876010033,0.0002332640055218951
United States,-2.780106092134993e-07,2.8599686212851707e-06,7.224534860595603e-10,1.0686124238379444e-05,-2.5890327499890255e-08,-4.058870741677906e-08,-2.3569260702605314e-07,0.0011915273670183673,-8.403542158914531e-07,1.0897432081584705e-05,-4.214999279512853e-05,-2.3569260702605314e-07,-1.6806707377630444e-06,-9.563135158912358e-08,3.0449562443103856e-06,-8.403542158914531e-07,-7.004359433526703e-05,-0.0001943845860463437,-1.0537583502935773e-05,-1.0079545222163122e-05,-2.874509902092812e-07,2.3569260702605314e-07,0.00015182938622254144,0.0001859927412123209,0.00018074926931254924
Uruguay,-1.414941631645416e-05,3.7473312154809486e-05,2.3176217385121808e-07,0.00014245658788535195,-7.691051629116555e-06,-3.1500912917102435e-06,-5.0718240704353094e-05,0.03565811275306659,-2.8298723849971234e-05,0.0001947622428526228,-0.000441787668181118,-5.0718240704353094e-05,-5.6594906911290946e-05,-1.3327525233105316e-05,0.00011335309280503889,-2.8298723849971234e-05,-0.0010986158432030552,-0.0028746152795746174,-0.00014726662240729547,-0.00018406602171904029,-1.79967433316941e-05,5.0718240704298884e-05,0.0012902381815363254,0.0007480124687828018,0.0014661797517458379
Vietnam,-0.00020329734707388164,0.0003515341234303776,5.157960994081612e-07,0.0013594762858144295,-1.0349938394608321e-05,-1.4843613070896627e-05,-6.50378008939731e-05,0.03026117099910958,-2.9396366194988505e-05,0.0009162827562586226,-0.006152163099669775,-6.50378008939731e-05,-5.8782880381011426e-05,-0.0003619886435059748,0.0010601687453126382,-2.9396366194988505e-05,-0.008885713772895246,-0.013938817700596268,-0.001538077158944745,-0.0001263813025264779,-9.744659059274935e-05,6.503780089353942e-05,0.028528643064021624,0.023066887809784862,0.03396267031431144
"Yemen, Rep.",-0.0005819057096068548,0.00010125027938290287,2.3305340719325524e-06,0.00041326833902038083,-3.360600816788677e-05,-7.269667278981921e-05,-8.268414751662345e-05,0.11910406608442121,-4.6457797011744545e-05,0.00028584546408615304,-0.0005328424330106399,-8.268414751662345e-05,-9.290061927895443e-05,-0.0003671883621490443,0.0005713758313946431,-4.6457797011744545e-05,-0.0032584283234309334,-0.004358009537637703,-0.0005328424330106399,-0.00011857364693324685,-0.00025133922175240783,8.268414751727397e-05,0.01675048352023519,0.002947531864067,0.017448420333578275
Zambia,-9.171497662979061e-05,0.0003789950838261995,1.5685198030603725e-05,0.0013528418905625096,-0.0006415729752315066,-0.00010104125862300112,-0.000718211324672851,0.2764418996421686,-0.00044309213652121357,0.0017089708764517209,-0.005273749126562515,-0.000718211324672851,-0.000886166349279259,-0.0007863792721037564,0.0015158894766192053,-0.00044309213652121357,-0.01665292639333385,-0.06548091462945825,-0.0013184794961668828,-0.0024042793127817923,-0.0002444420811910375,0.0007182113246719836,0.01251146060261615,0.004715370789110107,0.014894595955495285
Albania $(\eta=1)$,-0.00040392215018905664,0.0004021858765095379,7.6196106212761405e-06,0.0017353224269957973,-0.0001846178615070443,-0.00024098434839650573,-0.0008967684294114778,0.14986072117303267,-0.0003410729240366575,0.001573089110180545,0.0,-0.0008967684294114778,-0.0006821089651260978,-0.000709363234153472,0.0009495873253525036,-0.0003410729240366575,-0.013853802220915458,-0.0007232737337719772,-0.0023490020417855917,-0.002386596914058167,-0.0010448627690796616,0.0008967684294114778,0.028613150191446335,0.006619743394092187,0.02861315019144631
Albania $(\eta=2)$,-0.0005203179918615228,0.0005571956708675177,1.253816745219738e-05,0.002404248410295927,-0.00023781809171952162,-0.00031042737361382244,-0.0011551848496989953,0.1964351860748812,-0.0007753533562276926,0.0063795007414005345,0.0,-0.0011551848496989953,-0.0015505849423457646,-0.0009282219197628144,0.0032982921924435207,-0.0007753533562276926,-0.0237211368262026,-0.07148230133569196,-0.003241594101723727,-0.006261570132902287,-0.0016229946527036854,0.0011551848496989953,0.04062916650453101,0.007919369053944851,0.040629166504530974
Argentina $(\eta=1)$,-3.5372689026892494e-05,8.490935586732105e-05,7.92275056541239e-07,0.0003284114524981178,-2.892524533120496e-05,-1.2434095993931957e-05,-0.00018525432001273434,0.02160268032354296,-5.130208929361984e-05,0.00020179320563877903,-0.001533870237844636,-0.00018525432001273434,-0.00010260027814216859,-2.4135027055344725e-05,0.00019005279539062794,-5.130208929361984e-05,-0.0022180944299590604,-0.0006294470872210151,-0.00038348173007028957,-0.00033551505948439114,-5.789291892166655e-05,0.0001852543200130596,0.0036030470062000655,0.0014663101293545863,0.004289341674047659
Argentina $(\eta=2)$,-4.540760880494821e-05,0.00018086507298678382,1.2991712824896723e-06,0.0006995607680815481,-3.713108221977193e-05,-1.5961539319431228e-05,-0.00023780933607118852,0.044110860865010766,-0.00020054875307434425,0.001768565516406138,-0.0032142493944121043,-0.00023780933607118852,-0.0004010717202329681,-4.919284057099821e-05,0.0009786899066478727,-0.00020054875307434425,-0.009214976589945835,-0.047645815723901856,-0.0008036339194197363,-0.0014622554702901393,-8.563354204882932e-05,0.00023780933607097168,0.008058533378485066,0.0025372857776228587,0.009593492117244041
Armenia $(\eta=1)$,-8.368095414767584e-05,9.986743792372334e-05,1.938602928359956e-07,0.00036428558661358735,-1.4403611269192887e-06,-8.57419627290322e-06,-2.0559383432359503e-05,0.03583603562245141,-6.6986786721951255e-06,3.959485253557382e-06,-0.0006019679365895257,-2.0559383432359503e-05,-1.3394761206025202e-05,-0.00011877550140605361,5.329298361292367e-05,-6.6986786721951255e-06,-0.0018340432893142514,-1.1418003703655456e-05,-0.00030098655270146407,-2.3492135622438584e-05,-4.155413982646818e-05,2.0559383432142662e-05,0.0063570658904899165,0.004801056174087866,0.006909854228793409
Armenia $(\eta=2)$,-0.00010855286693221399,0.00012072856880136415,3.212431462333576e-07,0.00044036727268469307,-1.8684697294154423e-06,-1.1122645487580615e-05,-2.6670107154962326e-05,0.04323840745965978,-1.0702463365411599e-05,0.000385986123189715,-0.0007287455414413781,-2.6670107154962326e-05,-2.1416589330203357e-05,-0.00014326036452071665,0.00022485283643065672,-1.0702463365411599e-05,-0.0026681354409705217,-0.007127073555911038,-0.0003643827758410649,-4.9803992184472776e-05,-5.8404101755250674e-05,2.6670107154745486e-05,0.00719491875189398,0.006316983606555388,0.00782056386075435
Australia $(\eta=1)$,-5.099493776685934e-06,3.660691471067852e-05,2.8568477173761958e-08,0.00014111129993644132,-8.249820649211016e-07,-3.382430977395389e-06,-9.37518521973088e-06,0.015867577497309333,-6.616530347106162e-06,1.3815721161124662e-05,-0.0008241170117237332,-9.37518521973088e-06,-1.3231758962811702e-05,-6.510914060014247e-06,1.4379925757904057e-05,-6.616530347106162e-06,-0.0008116873119025132,-4.555402173804946e-06,-0.0001648274083723201,-4.469467502690857e-05,-1.3225823066126494e-05,9.3751852198393e-06,0.0006898951994356367,0.0008163854883270236,0.000862368999294551
Australia $(\eta=2)$,-8.170522091473405e-06,6.214686833899696e-05,5.847104538828779e-08,0.00023957594398767417,-1.3218045716127669e-06,-5.419405971294339e-06,-1.502112980278792e-05,0.0267854539867812,-2.0253075211709715e-05,0.0003595088308613577,-0.0013988065065258454,-1.502112980278792e-05,-4.0505737138561704e-05,-1.097112563546842e-05,0.00011114935396529767,-2.0253075211709715e-05,-0.0023046621117632513,-0.0074167369655399155,-0.00027979274481971465,-0.0001645323638611992,-2.708138867335303e-05,1.50211298026795e-05,0.001062582641844518,0.0014984469086804777,0.0013282283023056554
Austria $(\eta=1)$,-9.191173833714107e-07,5.109788699403253e-06,6.809943952604432e-09,2.0513124112274872e-05,-5.604989251794721e-07,-7.638728533851434e-08,-2.6633399001165957e-06,0.0013619945197064314,-3.762371903914439e-06,2.1143589254126122e-05,0.0,-2.6633399001165957e-06,-7.524632614947532e-06,-1.7944313998710703e-07,6.4821074463239565e-06,-3.762371903914439e-06,-0.00013096696308651559,-2.1328459310509694e-06,-2.1879783934423654e-05,-5.3552748240300616e-05,-1.013621374321475e-06,2.663339900103043e-06,0.0004234404383772223,0.00033585680443275087,0.0004234404383772219
Austria $(\eta=2)$,-9.280369922922338e-07,6.063298351477475e-06,8.783520799257073e-09,2.4346416775539712e-05,-5.659383079086987e-07,-7.712858860430254e-08,-2.6891863814980724e-06,0.0015862844500969214,-7.240877845137773e-06,5.91316183686907e-05,0.0,-2.6891863814980724e-06,-1.4476696506951535e-05,-2.0868670303647065e-07,1.8408597686798305e-05,-7.240877845137773e-06,-0.00017713247372482373,-0.0008984471119911794,-2.5944041348146662e-05,-0.00010378521971719172,-1.3270173807332147e-06,2.6891863814980724e-06,0.0005532169510421257,0.0003325428767587068,0.0005532169510421252
Azerbaijan $(\eta=1)$,-8.086898618787051e-05,0.00014147656012908436,1.9376228865743833e-07,0.0004863454181142047,-5.804078712871169e-08,-1.0091670347251933e-05,-2.294812870696876e-05,0.0228519287241378,-4.677866249631728e-06,-1.290827858556158e-06,0.0,-2.294812870696876e-05,-9.353987172832333e-06,-9.35360816743322e-05,-2.407074407568925e-05,-4.677866249631728e-06,-0.0020516607063786165,2.0510402097420957e-06,-0.00026521462567351446,-1.6278368113208964e-05,-5.3000569012902864e-05,2.294812870686034e-05,0.00514293887926261,0.005550782739807973,0.0051429388792626415
Azerbaijan $(\eta=2)$,-0.00010792733934989959,0.00018041906482582463,3.3033059978777174e-07,0.0006201534092964466,-7.74609407649604e-08,-1.3468292129345874e-05,-3.062645633562962e-05,0.029123750879395158,-6.888931162823096e-06,0.0004203072260629487,0.0,-3.062645633562962e-05,-1.3775770943674076e-05,-0.0001191523189672571,4.2819244415372854e-05,-6.888931162823096e-06,-0.003329294336851776,-0.008202982047710635,-0.0003385038585137319,-4.075655804600814e-05,-7.428582583215906e-05,3.06264563355212e-05,0.00527274863164123,0.008383330341581282,0.005272748631641262
Bangladesh $(\eta=1)$,-0.0008540993258828074,0.0003785359388311718,9.993298923614835e-06,0.0014412586474680557,-0.0003030136415103392,-0.0003078730996678228,-0.0005054986896052723,0.03093054570310139,-0.0003088944706616803,0.0007861605068339682,-0.006992355477147653,-0.0005054986896052723,-0.0006177458435866097,-0.0001355552689714934,0.0007189376664416998,-0.0003088944706616803,-0.009502233009941472,-0.0012441668172410818,-0.001748216641698705,-0.0011319036140782293,-0.0006567754802255278,0.0005054986896048386,0.014050936769747103,0.005649283761160768,0.016727305678270212
Bangladesh $(\eta=2)$,-0.0011152529088113983,0.0005058453444450883,1.6668789853610533e-05,0.0019260060760929384,-0.00039566457303401303,-0.00040200988286019645,-0.0006600624387568393,0.040311181776117935,-0.0005675122442955205,0.0032851030346654417,-0.009316364523580256,-0.0006600624387568393,-0.0011349427950137908,-0.00017592525737488568,0.0020266009844406227,-0.0005675122442955205,-0.016004754684940007,-0.04234732530811365,-0.0023293512768727404,-0.002378600412707328,-0.000908035769576522,0.0006600624387568393,0.01951752704831746,0.006679086102847828,0.02323515124799677
Belarus $(\eta=1)$,-6.941035086559418e-05,0.00013787978411512313,3.681757397870286e-07,0.0004989180399701419,-1.433408538045744e-05,-5.5537630081837e-06,-8.158040058639862e-05,0.05042422741959648,-5.46496416884085e-05,0.00021917781540528244,-0.0017421349975774592,-8.158040058639862e-05,-0.00010929547959747689,-0.0001242679212566872,7.942126041624985e-05,-5.46496416884085e-05,-0.002347838682102069,-7.629671646108404e-05,-0.00043554388610240677,-0.0005471824959100329,-3.111907244239022e-05,8.158040058639862e-05,0.0037334927369190966,0.003943905528774427,0.004444634210618007
Belarus $(\eta=2)$,-9.353679617028592e-05,0.00018912098411296742,6.337876395576258e-07,0.0006842819758458123,-1.9316491067919092e-05,-7.484203609284257e-06,-0.00010993705126111086,0.06856676364493715,-0.00011835320784243757,0.0008821098233698088,-0.002388368199490948,-0.00010993705126111086,-0.0002367571863251712,-0.00016886875749480557,0.0002884662608799299,-0.00011835320784243757,-0.004335596530800559,-0.012915702611816663,-0.0005971005757664325,-0.0012122051616522082,-4.7573217146039404e-05,0.00010993705126089402,0.005456246722605057,0.004997490219010858,0.006495531812625118
Belgium $(\eta=1)$,-6.846265451283156e-06,1.587263341224529e-05,2.0988985723058295e-08,6.500280151506264e-05,-1.1191874944437453e-06,-7.613072164325795e-07,-3.3680221925205117e-06,0.0035998216985793402,-6.184811572173404e-06,3.304620389135769e-05,0.0,-3.3680221925205117e-06,-1.2369325701802039e-05,-1.7040580203148397e-06,1.1191759563479627e-05,-6.184811572173404e-06,-0.0004191409856091322,-5.381086480159454e-06,-7.346560415048766e-05,-0.00011627376413151898,-5.7581061052873386e-06,3.3680221924663016e-06,0.0013522050410586862,0.0013245208620661273,0.0013522050410586849
Belgium $(\eta=2)$,-8.136142730028051e-06,1.9852363725988238e-05,3.186302309781015e-08,8.13168539812322e-05,-1.330049099177756e-06,-9.047420405092557e-07,-4.002577678476581e-06,0.004471094058175153,-1.3476207568944134e-05,0.000163706399137879,0.0,-4.002577678476581e-06,-2.6948389280847954e-05,-2.1122614663219783e-06,4.939715987666753e-05,-1.3476207568944134e-05,-0.0006440014394378415,-0.002715417950970413,-9.187573579491214e-05,-0.0002604471798104888,-8.369102732824676e-06,4.002577678449476e-06,0.0017139660353235689,0.001630082517812756,0.0017139660353235673
Benin $(\eta=1)$,0.0018460558109303221,0.0012077942361278515,6.467461136777652e-05,0.004483864006357349,-0.001709678283199484,-0.001815564555928545,-0.004250508076947615,0.46451463536098697,-0.0007730929481482296,0.0005901057833612028,0.0,-0.004250508076947615,-0.0015461554589389637,-0.0032067706561087622,0.0062185295098375615,-0.0007730929481482296,-0.03849989627772495,-0.014082720851422287,-0.004432834971264399,-0.0030384144880102326,-0.0035538583619872804,0.00425050807694588,0.03505878490169846,0.0017201319351227429,0.035058784901698434
Benin $(\eta=2)$,0.0024100221947577494,0.0024007553756540123,0.00010785499504270546,0.008912860775728282,-0.0022319816031651785,-0.002370215921913832,-0.0055490298526139625,0.8278180462226552,-0.0016431252850349076,0.00974114345255947,0.0,-0.0055490298526139625,-0.00328604251804282,-0.005712307695793922,0.02374652358579435,-0.0016431252850349076,-0.12217051942659587,-0.3627219082868553,-0.008248345751461078,-0.008723433646461165,-0.005216394028173532,0.0055490298526139625,0.06583770970209138,0.0026107468442254644,0.06583770970209132
