fpu_id,fpu_population,fpu_area,region_id,large_id,5,10,25,50,100,250,500,1000,country_iso,country_gridcode,country_area
138,2516,3,5,0,0,0,0,0,0,0,0,0,UZB,243,48.41657257
139,520293,4,3,0,56990,58483,58856,58987,59244,62522,62953,63627,USA,240,1119.190918
140,7361229,71,5,0,79313,129828,160505,172023,178812,191850,203304,210011,KAZ,117,330.5509949
140,7361229,71,5,0,79313,129828,160505,172023,178812,191850,203304,210011,KGZ,122,21.50457191
140,7361229,71,5,0,79313,129828,160505,172023,178812,191850,203304,210011,CHN,48,951.796814
141,7954,4,3,0,6,6,6,268,273,281,281,281,USA,240,1119.190918
142,1036291,75,5,0,6459,9545,18546,22645,25494,28150,29336,30135,TKM,233,51.06715393
142,1036291,75,5,0,6459,9545,18546,22645,25494,28150,29336,30135,CA-,43,40.22175217
142,1036291,75,5,0,6459,9545,18546,22645,25494,28150,29336,30135,KAZ,117,330.5509949
142,1036291,75,5,0,6459,9545,18546,22645,25494,28150,29336,30135,UZB,243,48.41657257
143,1333067,136,12,0,11799,28741,37089,47326,53819,58287,60430,60759,RUS,186,2923.966309
143,1333067,136,12,0,11799,28741,37089,47326,53819,58287,60430,60759,CHN,48,951.796814
143,1333067,136,12,0,11799,28741,37089,47326,53819,58287,60430,60759,MNG,149,184.8266449
144,2573969,4,12,0,287137,344228,351165,354067,365246,381736,410779,425563,RUS,186,2923.966309
144,2573969,4,12,0,287137,344228,351165,354067,365246,381736,410779,425563,CHN,48,951.796814
144,2573969,4,12,0,287137,344228,351165,354067,365246,381736,410779,425563,PRK,166,12.97731018
145,5469487,15,12,0,348321,393798,421164,460927,481389,513822,532202,554270,JPN,114,38.06384659
145,5469487,15,12,0,348321,393798,421164,460927,481389,513822,532202,554270,RUS,186,2923.966309
146,14758602,35,5,0,742499,960390,1120266,1139169,1159378,1195566,1206980,1229458,UKR,237,74.04089355
146,14758602,35,5,0,742499,960390,1120266,1139169,1159378,1195566,1206980,1229458,CA-,43,40.22175217
146,14758602,35,5,0,742499,960390,1120266,1139169,1159378,1195566,1206980,1229458,RUS,186,2923.966309
146,14758602,35,5,0,742499,960390,1120266,1139169,1159378,1195566,1206980,1229458,GEO,85,7.609329224
146,14758602,35,5,0,742499,960390,1120266,1139169,1159378,1195566,1206980,1229458,AZE,16,9.13816452
147,8083992,53,12,0,179754,300271,681553,737325,763849,769671,777289,801840,CHN,48,951.796814
147,8083992,53,12,0,179754,300271,681553,737325,763849,769671,777289,801840,KAZ,117,330.5509949
147,8083992,53,12,0,179754,300271,681553,737325,763849,769671,777289,801840,MNG,149,184.8266449
148,1364213,25,12,0,627,2064,4471,4693,5085,5455,17997,18263,MNG,149,184.8266449
148,1364213,25,12,0,627,2064,4471,4693,5085,5455,17997,18263,CHN,48,951.796814
149,10258221,10,5,0,125883,222245,255836,266887,272647,278161,280936,283348,ROU,185,27.50868607
149,10258221,10,5,0,125883,222245,255836,266887,272647,278161,280936,283348,TUR,232,81.28190613
149,10258221,10,5,0,125883,222245,255836,266887,272647,278161,280936,283348,GRC,89,13.78873158
149,10258221,10,5,0,125883,222245,255836,266887,272647,278161,280936,283348,BGR,36,12.34345627
150,1967802,11,5,0,14004,22117,37395,80323,85610,130820,137993,156881,KAZ,117,330.5509949
150,1967802,11,5,0,14004,22117,37395,80323,85610,130820,137993,156881,UZB,243,48.41657257
150,1967802,11,5,0,14004,22117,37395,80323,85610,130820,137993,156881,TKM,233,51.06715393
151,11668543,14,13,0,440840,496919,553270,587806,608128,639091,656268,663137,FRA,79,64.51123047
151,11668543,14,13,0,440840,496919,553270,587806,608128,639091,656268,663137,ESP,213,53.59296036
151,11668543,14,13,0,440840,496919,553270,587806,608128,639091,656268,663137,AND,6,0.048935
152,7378527,11,8,0,121296,262190,296183,357416,366033,391837,421095,424298,TUR,232,81.28190613
152,7378527,11,8,0,121296,262190,296183,357416,366033,391837,421095,424298,GEO,85,7.609329224
153,972199,2,13,0,3284,3358,3412,3412,3434,3505,3590,3590,ESP,213,53.59296036
154,76795,6,5,0,0,0,4,4,4,4,4,4,TKM,233,51.06715393
154,76795,6,5,0,0,0,4,4,4,4,4,4,CA-,43,40.22175217
154,76795,6,5,0,0,0,4,4,4,4,4,4,KAZ,117,330.5509949
155,343055,4,12,0,89,148,172,1322,1650,1654,1664,1678,CHN,48,951.796814
156,117214,1,13,0,0,0,0,0,0,0,0,0,ESP,213,53.59296036
157,57445482,44,12,0,3157956,3798253,4350146,4678630,5096316,5574955,5839314,6111788,PRK,166,12.97731018
157,57445482,44,12,0,3157956,3798253,4350146,4678630,5096316,5574955,5839314,6111788,CHN,48,951.796814
157,57445482,44,12,0,3157956,3798253,4350146,4678630,5096316,5574955,5839314,6111788,MNG,149,184.8266449
158,19581334,28,8,0,640316,873638,1102461,1172260,1231857,1284975,1336601,1358019,TUR,232,81.28190613
158,19581334,28,8,0,640316,873638,1102461,1172260,1231857,1284975,1336601,1358019,ARM,12,3.14166069
158,19581334,28,8,0,640316,873638,1102461,1172260,1231857,1284975,1336601,1358019,GEO,85,7.609329224
158,19581334,28,8,0,640316,873638,1102461,1172260,1231857,1284975,1336601,1358019,RUS,186,2923.966309
158,19581334,28,8,0,640316,873638,1102461,1172260,1231857,1284975,1336601,1358019,CA-,43,40.22175217
158,19581334,28,8,0,640316,873638,1102461,1172260,1231857,1284975,1336601,1358019,IRN,107,155.9878845
158,19581334,28,8,0,640316,873638,1102461,1172260,1231857,1284975,1336601,1358019,AZE,16,9.13816452
159,3403161,35,3,0,134772,182833,199066,212788,215182,223076,231064,240456,USA,240,1119.190918
160,6822140,13,8,0,62439,116443,146644,160285,166953,176482,178452,182040,TUR,232,81.28190613
161,4649937,39,12,0,110506,171281,219270,286667,303842,317752,336826,342281,CHN,48,951.796814
161,4649937,39,12,0,110506,171281,219270,286667,303842,317752,336826,342281,MNG,149,184.8266449
162,19594724,10,12,0,726108,817418,905160,1055128,1126549,1242401,1350596,1453219,PRK,166,12.97731018
162,19594724,10,12,0,726108,817418,905160,1055128,1126549,1242401,1350596,1453219,CHN,48,951.796814
162,19594724,10,12,0,726108,817418,905160,1055128,1126549,1242401,1350596,1453219,KOR,211,10.06326866
163,137605,3,12,0,2448,2873,8311,8379,8582,8627,8654,8957,CHN,48,951.796814
164,62328150,51,3,0,1235439,1345617,1417541,1489726,1572140,1660427,1729742,1820194,CAN,41,1698.30957
165,42359882,57,13,0,1156659,1423483,1628497,1738228,1766138,1830193,1916428,1955082,FRA,79,64.51123047
165,42359882,57,13,0,1156659,1423483,1628497,1738228,1766138,1830193,1916428,1955082,GIB,88,0.00062469
165,42359882,57,13,0,1156659,1423483,1628497,1738228,1766138,1830193,1916428,1955082,ESP,213,53.59296036
165,42359882,57,13,0,1156659,1423483,1628497,1738228,1766138,1830193,1916428,1955082,PRT,180,9.637485504
166,1935591,7,3,0,0,3,45863,47010,47027,47674,106192,106192,USA,240,1119.190918
167,61958294,56,13,0,1613641,2245151,2574420,2759930,2906133,2987136,3048373,3153468,VAT,245,6.94E-05
167,61958294,56,13,0,1613641,2245151,2574420,2759930,2906133,2987136,3048373,3153468,HRV,57,6.516824722
167,61958294,56,13,0,1613641,2245151,2574420,2759930,2906133,2987136,3048373,3153468,MLT,139,0.032272492
167,61958294,56,13,0,1613641,2245151,2574420,2759930,2906133,2987136,3048373,3153468,ITA,112,33.12876129
167,61958294,56,13,0,1613641,2245151,2574420,2759930,2906133,2987136,3048373,3153468,SMR,196,0.00673282
167,61958294,56,13,0,1613641,2245151,2574420,2759930,2906133,2987136,3048373,3153468,AUT,15,10.02252388
167,61958294,56,13,0,1613641,2245151,2574420,2759930,2906133,2987136,3048373,3153468,FRA,79,64.51123047
167,61958294,56,13,0,1613641,2245151,2574420,2759930,2906133,2987136,3048373,3153468,CHE,221,4.91376543
167,61958294,56,13,0,1613641,2245151,2574420,2759930,2906133,2987136,3048373,3153468,SVN,206,2.324616194
168,142255500,38,12,0,13701537,16490654,18395774,20173082,21300080,22681800,23482452,24299693,CHN,48,951.796814
169,17524670,34,13,0,413049,616161,692854,716048,726550,744397,751290,772844,BGR,36,12.34345627
169,17524670,34,13,0,413049,616161,692854,716048,726550,744397,751290,772844,KO-,120,1.196295977
169,17524670,34,13,0,413049,616161,692854,716048,726550,744397,751290,772844,TUR,232,81.28190613
169,17524670,34,13,0,413049,616161,692854,716048,726550,744397,751290,772844,ALB,3,3.08335495
169,17524670,34,13,0,413049,616161,692854,716048,726550,744397,751290,772844,BIH,29,5.748532772
169,17524670,34,13,0,413049,616161,692854,716048,726550,744397,751290,772844,GRC,89,13.78873158
169,17524670,34,13,0,413049,616161,692854,716048,726550,744397,751290,772844,HRV,57,6.516824722
169,17524670,34,13,0,413049,616161,692854,716048,726550,744397,751290,772844,MNE,150,1.466593385
169,17524670,34,13,0,413049,616161,692854,716048,726550,744397,751290,772844,SRB,200,8.777659416
169,17524670,34,13,0,413049,616161,692854,716048,726550,744397,751290,772844,MKD,133,2.681260586
170,45180215,47,8,0,854363,1215380,1571670,1616852,1673163,1739805,1850054,1872162,TUR,232,81.28190613
170,45180215,47,8,0,854363,1215380,1571670,1616852,1673163,1739805,1850054,1872162,GRC,89,13.78873158
171,1151118,3,8,0,394,446,3708,3708,3738,3754,5618,5809,CYP,60,0.914809763
172,9586448,45,5,0,116769,179380,234071,249567,268702,280095,307505,319232,KAZ,117,330.5509949
172,9586448,45,5,0,116769,179380,234071,249567,268702,280095,307505,319232,TKM,233,51.06715393
172,9586448,45,5,0,116769,179380,234071,249567,268702,280095,307505,319232,CA-,43,40.22175217
172,9586448,45,5,0,116769,179380,234071,249567,268702,280095,307505,319232,AFG,1,62.74906158
172,9586448,45,5,0,116769,179380,234071,249567,268702,280095,307505,319232,UZB,243,48.41657257
172,9586448,45,5,0,116769,179380,234071,249567,268702,280095,307505,319232,IRN,107,155.9878845
173,476935,54,12,0,2604,20930,26493,41622,41802,42776,43736,44102,CHN,48,951.796814
173,476935,54,12,0,2604,20930,26493,41622,41802,42776,43736,44102,IND,105,278.6976013
174,31186622,24,7,0,928579,1006819,1127572,1162097,1202908,1225584,1253915,1280666,MAR,152,39.42494583
174,31186622,24,7,0,928579,1006819,1127572,1162097,1202908,1225584,1253915,1280666,TUN,231,15.13773155
174,31186622,24,7,0,928579,1006819,1127572,1162097,1202908,1225584,1253915,1280666,DZA,4,212.6356812
175,4049967,1,8,0,7968,8425,11989,14688,15337,16258,18357,23734,ISR,111,2.126461983
175,4049967,1,8,0,7968,8425,11989,14688,15337,16258,18357,23734,LBN,125,1.015823126
175,4049967,1,8,0,7968,8425,11989,14688,15337,16258,18357,23734,SYR,222,18.42193031
176,15264892,9,8,0,594234,646832,785066,793275,989025,995226,1002981,1012603,SYR,222,18.42193031
176,15264892,9,8,0,594234,646832,785066,793275,989025,995226,1002981,1012603,TUR,232,81.28190613
176,15264892,9,8,0,594234,646832,785066,793275,989025,995226,1002981,1012603,IRQ,108,42.99852371
176,15264892,9,8,0,594234,646832,785066,793275,989025,995226,1002981,1012603,JOR,116,8.439768791
176,15264892,9,8,0,594234,646832,785066,793275,989025,995226,1002981,1012603,LBN,125,1.015823126
177,49988922,16,12,0,2040110,2421382,2833531,3080534,3388993,3849167,4137715,4484165,PRK,166,12.97731018
177,49988922,16,12,0,2040110,2421382,2833531,3080534,3388993,3849167,4137715,4484165,JPN,114,38.06384659
177,49988922,16,12,0,2040110,2421382,2833531,3080534,3388993,3849167,4137715,4484165,KOR,211,10.06326866
178,273377,1,7,0,0,0,0,0,0,0,0,0,PRT,180,9.637485504
179,1676277,1,8,0,0,0,0,0,0,0,0,0,PSE,172,0.593181193
179,1676277,1,8,0,0,0,0,0,0,0,0,0,ISR,111,2.126461983
180,40334532,49,3,0,1374991,1553562,1772475,1873617,1979745,2207465,2386915,2479348,MEX,145,173.6805573
181,10806962,14,7,0,268823,347010,360947,384217,398472,423394,432094,462901,TUN,231,15.13773155
181,10806962,14,7,0,268823,347010,360947,384217,398472,423394,432094,462901,LBY,128,147.203949
181,10806962,14,7,0,268823,347010,360947,384217,398472,423394,432094,462901,ITA,112,33.12876129
181,10806962,14,7,0,268823,347010,360947,384217,398472,423394,432094,462901,DZA,4,212.6356812
182,3736656,1,8,0,48726,49099,49176,49460,50695,55869,58442,58442,PSE,172,0.593181193
182,3736656,1,8,0,48726,49099,49176,49460,50695,55869,58442,58442,ISR,111,2.126461983
183,3654352,1,8,0,13735,14075,14887,16446,16446,19077,19267,19267,ISR,111,2.126461983
183,3654352,1,8,0,13735,14075,14887,16446,16446,19077,19267,19267,EGY,69,89.21835327
183,3654352,1,8,0,13735,14075,14887,16446,16446,19077,19267,19267,PSE,172,0.593181193
184,75137408,13,12,0,8098093,10086030,11284612,12006033,12570666,13382637,14106648,14536953,CHN,48,951.796814
185,120314608,47,12,0,5910231,6759956,7642979,8287106,8892581,9614648,10078551,10614678,JPN,114,38.06384659
186,626485,5,7,0,37701,119438,137903,147342,148324,149307,149441,149475,DZA,4,212.6356812
186,626485,5,7,0,37701,119438,137903,147342,148324,149307,149441,149475,MAR,152,39.42494583
187,12420879,7,8,0,75255,80484,91258,91496,96225,97073,97195,102642,SAU,198,169.8089142
187,12420879,7,8,0,75255,80484,91258,91496,96225,97073,97195,102642,LBN,125,1.015823126
187,12420879,7,8,0,75255,80484,91258,91496,96225,97073,97195,102642,JOR,116,8.439768791
187,12420879,7,8,0,75255,80484,91258,91496,96225,97073,97195,102642,ISR,111,2.126461983
187,12420879,7,8,0,75255,80484,91258,91496,96225,97073,97195,102642,EGY,69,89.21835327
187,12420879,7,8,0,75255,80484,91258,91496,96225,97073,97195,102642,SYR,222,18.42193031
187,12420879,7,8,0,75255,80484,91258,91496,96225,97073,97195,102642,PSE,172,0.593181193
188,8874378,34,5,0,339099,487186,577725,616917,655968,694651,712429,741488,AFG,1,62.74906158
188,8874378,34,5,0,339099,487186,577725,616917,655968,694651,712429,741488,IRN,107,155.9878845
188,8874378,34,5,0,339099,487186,577725,616917,655968,694651,712429,741488,PAK,170,81.84159851
189,3433168,23,7,0,94150,102672,131836,133579,139263,143554,154161,163618,LBY,128,147.203949
189,3433168,23,7,0,94150,102672,131836,133579,139263,143554,154161,163618,TUN,231,15.13773155
190,3494610,3,8,0,34933,72665,83196,88495,104383,122962,138894,139194,IRQ,108,42.99852371
190,3494610,3,8,0,34933,72665,83196,88495,104383,122962,138894,139194,IRN,107,155.9878845
190,3494610,3,8,0,34933,72665,83196,88495,104383,122962,138894,139194,SAU,198,169.8089142
190,3494610,3,8,0,34933,72665,83196,88495,104383,122962,138894,139194,KWT,121,1.615056753
191,21524197,39,3,0,327741,388852,458115,501740,556024,639752,683369,742822,USA,240,1119.190918
192,280749,1,7,0,0,0,0,0,0,0,0,0,ESP,213,53.59296036
193,740517,54,12,0,30154,50481,62799,65045,66089,66687,67266,67581,IND,105,278.6976013
193,740517,54,12,0,30154,50481,62799,65045,66089,66687,67266,67581,MMR,154,58.30099869
193,740517,54,12,0,30154,50481,62799,65045,66089,66687,67266,67581,CHN,48,951.796814
194,71819,1,12,0,0,0,0,0,0,0,0,0,JPN,114,38.06384659
195,1805653,3,7,0,0,0,0,0,0,0,0,0,ESP,213,53.59296036
196,31312207,39,7,0,1238956,1541778,1618746,1674925,1768824,1834877,1863212,1889734,MAR,152,39.42494583
196,31312207,39,7,0,1238956,1541778,1618746,1674925,1768824,1834877,1863212,1889734,ESH,250,23.86170006
196,31312207,39,7,0,1238956,1541778,1618746,1674925,1768824,1834877,1863212,1889734,DZA,4,212.6356812
196,31312207,39,7,0,1238956,1541778,1618746,1674925,1768824,1834877,1863212,1889734,ESP,213,53.59296036
197,11143322,16,7,0,15513,15527,15593,33235,33885,35129,35147,35191,EGY,69,89.21835327
197,11143322,16,7,0,15513,15527,15593,33235,33885,35129,35147,35191,SAU,198,169.8089142
197,11143322,16,7,0,15513,15527,15593,33235,33885,35129,35147,35191,SDN,216,158.3926086
197,11143322,16,7,0,15513,15527,15593,33235,33885,35129,35147,35191,ISR,111,2.126461983
198,20734,0,12,0,0,0,0,0,0,0,0,0,JPN,114,38.06384659
199,57034,4,7,0,0,56,56,56,80,80,84,84,MAR,152,39.42494583
199,57034,4,7,0,0,56,56,56,80,80,84,84,ESH,250,23.86170006
199,57034,4,7,0,0,56,56,56,80,80,84,84,MRT,142,90.13156891
199,57034,4,7,0,0,56,56,56,80,80,84,84,DZA,4,212.6356812
200,1776,3,7,0,0,0,0,0,0,0,0,0,EGY,69,89.21835327
201,1265209,1,12,0,0,0,0,0,0,0,0,0,JPN,114,38.06384659
202,89235018,16,12,0,11850606,12755652,13630892,14190640,14542401,15102976,16032096,17218823,CHN,48,951.796814
203,15488417,65,3,0,1129399,1387495,1470294,1576990,1840930,1909399,1969346,1996182,MEX,145,173.6805573
204,275789,2,2,0,0,0,0,0,0,0,0,0,BHS,17,1.193518758
205,58702494,130,8,0,1272290,2212625,2606778,2707336,2806051,2921761,2996028,3085192,AFG,1,62.74906158
205,58702494,130,8,0,1272290,2212625,2606778,2707336,2806051,2921761,2996028,3085192,CA-,43,40.22175217
205,58702494,130,8,0,1272290,2212625,2606778,2707336,2806051,2921761,2996028,3085192,IRN,107,155.9878845
205,58702494,130,8,0,1272290,2212625,2606778,2707336,2806051,2921761,2996028,3085192,TKM,233,51.06715393
205,58702494,130,8,0,1272290,2212625,2606778,2707336,2806051,2921761,2996028,3085192,AZE,16,9.13816452
205,58702494,130,8,0,1272290,2212625,2606778,2707336,2806051,2921761,2996028,3085192,TUR,232,81.28190613
205,58702494,130,8,0,1272290,2212625,2606778,2707336,2806051,2921761,2996028,3085192,PAK,170,81.84159851
205,58702494,130,8,0,1272290,2212625,2606778,2707336,2806051,2921761,2996028,3085192,IRQ,108,42.99852371
206,17977447,28,9,0,166842,266261,289284,300532,357850,371470,407170,448822,IRN,107,155.9878845
206,17977447,28,9,0,166842,266261,289284,300532,357850,371470,407170,448822,PAK,170,81.84159851
206,17977447,28,9,0,166842,266261,289284,300532,357850,371470,407170,448822,AFG,1,62.74906158
207,49701092,76,3,0,1289246,1511872,2519942,2657175,2781547,2994950,3120771,3209483,USA,240,1119.190918
208,8371,1,2,0,0,0,0,0,0,0,0,0,BHS,17,1.193518758
209,3055358,3,8,0,0,0,0,0,0,0,0,0,ARE,238,7.024145126
209,3055358,3,8,0,0,0,0,0,0,0,0,0,BHR,18,0.060393341
209,3055358,3,8,0,0,0,0,0,0,0,0,0,SAU,198,169.8089142
209,3055358,3,8,0,0,0,0,0,0,0,0,0,QAT,182,1.007222533
210,6234,2,2,0,0,0,0,0,0,0,0,0,BHS,17,1.193518758
211,9318,2,2,0,0,0,0,0,0,0,0,0,BHS,17,1.193518758
212,5520192,8,8,0,17341,24407,28929,29573,29691,34004,34011,37869,ARE,238,7.024145126
212,5520192,8,8,0,17341,24407,28929,29573,29691,34004,34011,37869,OMN,169,26.80713654
213,1032,2,2,0,0,0,0,0,0,0,0,0,BHS,17,1.193518758
214,6828,0,2,0,0,0,0,0,0,0,0,0,MEX,145,173.6805573
215,8298721,68,2,0,497533,669614,738905,780317,832907,892704,916341,937139,MEX,145,173.6805573
216,21521,0,2,0,0,0,0,0,0,0,0,0,TCA,234,0.086845018
217,87097786,43,9,0,3656573,4641622,5590994,6267902,6889281,7735405,8202053,8709829,PAK,170,81.84159851
217,87097786,43,9,0,3656573,4641622,5590994,6267902,6889281,7735405,8202053,8709829,IND,105,278.6976013
218,94758253,10,9,0,8228816,10433699,13429895,15099239,16162883,18228238,19589206,20750254,IND,105,278.6976013
218,94758253,10,9,0,8228816,10433699,13429895,15099239,16162883,18228238,19589206,20750254,BGD,19,12.38178825
219,23111263,6,12,0,541023,1047088,1610626,2018217,2314466,2718667,3012193,3261834,TWN,223,3.208482504
220,31,0,2,0,0,0,0,0,0,0,0,0,MEX,145,173.6805573
221,105821350,24,12,0,7321070,8251468,9316036,10214149,13371961,14420611,14974540,15615675,MAC,132,0.00200944
221,105821350,24,12,0,7321070,8251468,9316036,10214149,13371961,14420611,14974540,15615675,HKG,102,0.099188916
221,105821350,24,12,0,7321070,8251468,9316036,10214149,13371961,14420611,14974540,15615675,CHN,48,951.796814
222,808,1,2,0,0,0,0,0,0,0,0,0,BHS,17,1.193518758
223,468,7,6,0,0,0,0,0,0,0,0,0,NER,162,100.7767715
223,468,7,6,0,0,0,0,0,0,0,0,0,TCD,46,107.1371384
223,468,7,6,0,0,0,0,0,0,0,0,0,LBY,128,147.203949
224,26718091,8,9,0,881244,1320141,1987173,2411855,2839606,3138010,3347236,3521985,IND,105,278.6976013
225,39058656,17,10,0,5059388,6000107,7774531,8255402,8891859,9777713,10401191,10795962,VNM,247,27.90661049
225,39058656,17,10,0,5059388,6000107,7774531,8255402,8891859,9777713,10401191,10795962,CHN,48,951.796814
225,39058656,17,10,0,5059388,6000107,7774531,8255402,8891859,9777713,10401191,10795962,LAO,123,19.67579651
226,614613,26,7,0,83,95,8752,8855,8863,8872,8881,8884,MAR,152,39.42494583
226,614613,26,7,0,83,95,8752,8855,8863,8872,8881,8884,ESH,250,23.86170006
226,614613,26,7,0,83,95,8752,8855,8863,8872,8881,8884,MRT,142,90.13156891
226,614613,26,7,0,83,95,8752,8855,8863,8872,8881,8884,DZA,4,212.6356812
227,2149204,138,7,0,20,22,23,26,27,45,45,45,NER,162,100.7767715
227,2149204,138,7,0,20,22,23,26,27,45,45,45,DZA,4,212.6356812
227,2149204,138,7,0,20,22,23,26,27,45,45,45,SDN,216,158.3926086
227,2149204,138,7,0,20,22,23,26,27,45,45,45,LBY,128,147.203949
227,2149204,138,7,0,20,22,23,26,27,45,45,45,EGY,69,89.21835327
227,2149204,138,7,0,20,22,23,26,27,45,45,45,TCD,46,107.1371384
228,60564462,19,9,0,2731021,3584003,4410362,4792545,5140864,5570545,5803125,6040906,IND,105,278.6976013
229,11047079,18,2,0,86922,102674,114785,119385,124408,128738,133219,136461,CUB,58,9.663960457
230,58862,24,7,0,0,0,0,0,0,0,0,0,EGY,69,89.21835327
230,58862,24,7,0,0,0,0,0,0,0,0,0,LBY,128,147.203949
230,58862,24,7,0,0,0,0,0,0,0,0,0,SDN,216,158.3926086
231,55757663,18,9,0,2543455,3086952,3689382,4085584,4507940,4994965,5331627,5624268,IND,105,278.6976013
232,4055387,3,10,0,597497,689622,794923,934041,987873,1040882,1122317,1161566,LAO,123,19.67579651
232,4055387,3,10,0,597497,689622,794923,934041,987873,1040882,1122317,1161566,VNM,247,27.90661049
233,1117299,114,7,0,27091,66415,70068,82843,82946,83048,83130,83271,LBY,128,147.203949
233,1117299,114,7,0,27091,66415,70068,82843,82946,83048,83130,83271,MAR,152,39.42494583
233,1117299,114,7,0,27091,66415,70068,82843,82946,83048,83130,83271,MLI,138,106.4792023
233,1117299,114,7,0,27091,66415,70068,82843,82946,83048,83130,83271,DZA,4,212.6356812
233,1117299,114,7,0,27091,66415,70068,82843,82946,83048,83130,83271,NER,162,100.7767715
233,1117299,114,7,0,27091,66415,70068,82843,82946,83048,83130,83271,MRT,142,90.13156891
234,106559043,39,12,0,9197548,10582385,11319586,11959131,12518482,13125479,13593414,14240162,CHN,48,951.796814
234,106559043,39,12,0,9197548,10582385,11319586,11959131,12518482,13125479,13593414,14240162,VNM,247,27.90661049
235,4124946,15,2,0,122501,155117,189374,198349,219202,240475,257114,283862,MEX,145,173.6805573
235,4124946,15,2,0,122501,155117,189374,198349,219202,240475,257114,283862,BLZ,23,1.867530584
235,4124946,15,2,0,122501,155117,189374,198349,219202,240475,257114,283862,GTM,94,9.202729225
236,2889187,3,2,0,1028,1488,1657,1669,1669,1857,2193,2193,JAM,113,0.939037025
237,3798205,4,2,0,0,0,0,0,0,0,0,0,PRI,181,0.765652597
237,3798205,4,2,0,0,0,0,0,0,0,0,0,VGB,34,0.01499583
237,3798205,4,2,0,0,0,0,0,0,0,0,0,VIR,248,0.031588629
238,10967,41,6,0,3,3,4,4,5,5,5,5,DZA,4,212.6356812
238,10967,41,6,0,3,3,4,4,5,5,5,5,MRT,142,90.13156891
238,10967,41,6,0,3,3,4,4,5,5,5,5,MLI,138,106.4792023
239,8115,3,6,0,0,180,180,185,379,379,379,379,MLI,138,106.4792023
239,8115,3,6,0,0,180,180,185,379,379,379,379,DZA,4,212.6356812
240,30545169,3,9,0,1008330,1375487,1715765,2111035,2517669,2846866,3114547,3654712,IND,105,278.6976013
241,67634555,63,2,0,2672375,3192558,3656191,3872557,4075100,4316945,4405374,4503621,MEX,145,173.6805573
242,19890262,12,2,0,465942,477219,489309,497448,520298,535140,543735,553240,HTI,99,2.322163582
242,19890262,12,2,0,465942,477219,489309,497448,520298,535140,543735,553240,DOM,66,4.124245167
243,54464,0,2,0,0,0,0,0,0,0,0,0,KNA,189,0.02256389
243,54464,0,2,0,0,0,0,0,0,0,0,0,BES,28,0.026923889
244,89018,1,2,0,0,0,0,0,0,0,0,0,ATG,10,0.036718879
245,1062651,15,6,0,12639,12653,15561,15561,15562,16306,16602,34769,MRT,142,90.13156891
245,1062651,15,6,0,12639,12653,15561,15561,15562,16306,16602,34769,ESH,250,23.86170006
246,44522,2,6,0,341,829,937,1849,1875,2286,2286,2288,MRT,142,90.13156891
247,4853,13,6,0,0,0,3,3,3,9,9,9,TCD,46,107.1371384
247,4853,13,6,0,0,0,3,3,3,9,9,9,LBY,128,147.203949
248,5164,0,2,0,0,0,0,0,0,0,0,0,MSR,151,0.00853749
249,108193,3,6,0,4545,5004,5162,5251,5859,9148,9466,9564,MRT,142,90.13156891
250,1002094,11,7,0,9496,14521,15101,15305,20135,20281,20505,22191,SDN,216,158.3926086
251,2760032,26,8,0,15115,24305,27869,29017,30213,30257,40104,40277,ARE,238,7.024145126
251,2760032,26,8,0,15115,24305,27869,29017,30213,30257,40104,40277,OMN,169,26.80713654
251,2760032,26,8,0,15115,24305,27869,29017,30213,30257,40104,40277,YEM,251,38.17061996
251,2760032,26,8,0,15115,24305,27869,29017,30213,30257,40104,40277,SAU,198,169.8089142
252,17858146,6,9,0,838944,952134,1105009,1200563,1275585,1352984,1433809,1467276,IND,105,278.6976013
253,27912918,176,8,0,320319,492135,526931,545315,642569,707407,800029,822952,YEM,251,38.17061996
253,27912918,176,8,0,320319,492135,526931,545315,642569,707407,800029,822952,KWT,121,1.615056753
253,27912918,176,8,0,320319,492135,526931,545315,642569,707407,800029,822952,QAT,182,1.007222533
253,27912918,176,8,0,320319,492135,526931,545315,642569,707407,800029,822952,JOR,116,8.439768791
253,27912918,176,8,0,320319,492135,526931,545315,642569,707407,800029,822952,BHR,18,0.060393341
253,27912918,176,8,0,320319,492135,526931,545315,642569,707407,800029,822952,SYR,222,18.42193031
253,27912918,176,8,0,320319,492135,526931,545315,642569,707407,800029,822952,SAU,198,169.8089142
253,27912918,176,8,0,320319,492135,526931,545315,642569,707407,800029,822952,OMN,169,26.80713654
253,27912918,176,8,0,320319,492135,526931,545315,642569,707407,800029,822952,IRQ,108,42.99852371
253,27912918,176,8,0,320319,492135,526931,545315,642569,707407,800029,822952,ARE,238,7.024145126
254,77219598,28,9,0,2116099,2521742,3027942,3589486,3986353,4496934,4855085,5186194,IND,105,278.6976013
255,51747464,49,10,0,2999629,3945246,4735216,5284746,5794924,6379450,6796269,7240291,IND,105,278.6976013
255,51747464,49,10,0,2999629,3945246,4735216,5284746,5794924,6379450,6796269,7240291,CHN,48,951.796814
255,51747464,49,10,0,2999629,3945246,4735216,5284746,5794924,6379450,6796269,7240291,MMR,154,58.30099869
255,51747464,49,10,0,2999629,3945246,4735216,5284746,5794924,6379450,6796269,7240291,THA,226,43.28914261
255,51747464,49,10,0,2999629,3945246,4735216,5284746,5794924,6379450,6796269,7240291,BGD,19,12.38178825
